brand,model,year,price,transmission,mileage,fuelType,mpg,engineSize
vauxhall, Insignia,2019,16998,Manual,16499,Diesel,53.3,2.0
vauxhall, Insignia,2015,7497,Automatic,46495,Diesel,53.3,2.0
vauxhall, Insignia,2019,16208,Manual,21651,Diesel,53.3,2.0
vauxhall, Insignia,2018,14260,Automatic,37213,Diesel,51.4,2.0
vauxhall, Insignia,2019,17530,Manual,8296,Diesel,55.4,1.6
vauxhall, Insignia,2017,13499,Manual,22539,Diesel,54.3,2.0
vauxhall, Insignia,2017,12766,Manual,33605,Petrol,47.1,1.5
vauxhall, Insignia,2019,16464,Manual,10000,Petrol,50.4,1.5
vauxhall, Insignia,2014,7675,Manual,54000,Petrol,54.3,1.4
vauxhall, Insignia,2017,14599,Automatic,20080,Diesel,51.4,2.0
vauxhall, Insignia,2017,10699,Manual,15614,Petrol,47.9,1.5
vauxhall, Insignia,2017,13199,Manual,14557,Diesel,54.3,2.0
vauxhall, Insignia,2017,13349,Manual,20597,Diesel,54.3,2.0
vauxhall, Insignia,2017,12699,Manual,27726,Diesel,53.3,2.0
vauxhall, Insignia,2018,14489,Manual,36988,Diesel,53.3,2.0
vauxhall, Insignia,2016,8290,Manual,43810,Petrol,53.3,1.4
vauxhall, Insignia,2018,13991,Manual,23821,Petrol,47.1,1.5
vauxhall, Insignia,2018,13890,Manual,16258,Petrol,50.4,1.5
vauxhall, Insignia,2019,17990,Manual,25234,Diesel,52.3,1.6
vauxhall, Insignia,2016,8827,Manual,36580,Petrol,50.4,1.4
vauxhall, Insignia,2019,14997,Manual,20962,Petrol,50.4,1.5
vauxhall, Insignia,2019,14595,Manual,21003,Petrol,50.4,1.5
vauxhall, Insignia,2015,7690,Manual,51663,Petrol,50.4,1.4
vauxhall, Insignia,2018,12991,Manual,11823,Petrol,47.1,1.5
vauxhall, Insignia,2018,13994,Manual,36185,Diesel,53.3,2.0
vauxhall, Insignia,2018,13991,Manual,35467,Diesel,54.3,2.0
vauxhall, Insignia,2019,15369,Manual,15015,Petrol,50.4,1.5
vauxhall, Insignia,2017,11495,Manual,26587,Petrol,47.1,1.5
vauxhall, Insignia,2016,9999,Automatic,41346,Diesel,57.6,1.6
vauxhall, Insignia,2015,9695,Automatic,45453,Diesel,52.3,2.0
vauxhall, Insignia,2018,14800,Manual,19283,Petrol,47.1,1.5
vauxhall, Insignia,2018,17500,Manual,15846,Diesel,51.4,2.0
vauxhall, Insignia,2018,15350,Manual,13344,Diesel,54.3,2.0
vauxhall, Insignia,2019,15791,Manual,18579,Diesel,53.3,2.0
vauxhall, Insignia,2018,15890,Manual,13040,Diesel,54.3,2.0
vauxhall, Insignia,2018,16291,Manual,9850,Diesel,53.3,2.0
vauxhall, Insignia,2018,14423,Manual,22352,Petrol,47.1,1.5
vauxhall, Insignia,2018,14995,Manual,41054,Diesel,53.3,2.0
vauxhall, Insignia,2019,15800,Manual,17989,Diesel,53.3,2.0
vauxhall, Insignia,2017,11398,Manual,23000,Petrol,47.1,1.5
vauxhall, Insignia,2017,12520,Manual,41269,Diesel,54.3,2.0
vauxhall, Insignia,2017,12422,Manual,47100,Diesel,54.3,2.0
vauxhall, Insignia,2018,13500,Manual,15452,Petrol,50.4,1.5
vauxhall, Insignia,2017,13250,Manual,19729,Diesel,53.3,2.0
vauxhall, Insignia,2019,17250,Automatic,13002,Diesel,50.4,2.0
vauxhall, Insignia,2019,16995,Manual,50,Petrol,47.1,1.5
vauxhall, Insignia,2018,13995,Manual,40308,Diesel,54.3,2.0
vauxhall, Insignia,2015,8495,Automatic,57000,Diesel,53.3,2.0
vauxhall, Insignia,2018,15495,Manual,6550,Petrol,47.1,1.5
vauxhall, Insignia,2017,11995,Manual,21541,Diesel,54.3,2.0
vauxhall, Insignia,2018,15495,Manual,6500,Petrol,47.1,1.5
vauxhall, Insignia,2015,7990,Automatic,61631,Diesel,53.3,2.0
vauxhall, Insignia,2018,12990,Manual,32642,Petrol,47.1,1.5
vauxhall, Insignia,2018,11758,Manual,41657,Petrol,47.1,1.5
vauxhall, Insignia,2019,19996,Automatic,9253,Diesel,53.3,1.6
vauxhall, Insignia,2018,13989,Manual,45431,Diesel,53.3,2.0
vauxhall, Insignia,2019,16991,Manual,16705,Diesel,49.6,2.0
vauxhall, Insignia,2018,15995,Manual,11000,Petrol,47.1,1.5
vauxhall, Insignia,2018,13999,Manual,10,Petrol,47.1,1.5
vauxhall, Insignia,2016,9150,Manual,21076,Petrol,53.3,1.4
vauxhall, Insignia,2018,12999,Manual,37988,Petrol,47.1,1.5
vauxhall, Insignia,2018,12999,Manual,36025,Petrol,47.1,1.5
vauxhall, Insignia,2018,14998,Manual,35789,Diesel,53.3,2.0
vauxhall, Insignia,2018,12999,Manual,48400,Petrol,47.1,1.5
vauxhall, Insignia,2018,14998,Manual,37211,Diesel,53.3,2.0
vauxhall, Insignia,2018,14998,Manual,40543,Diesel,53.3,2.0
vauxhall, Insignia,2018,12999,Manual,31680,Petrol,47.1,1.5
vauxhall, Insignia,2018,12999,Manual,42863,Petrol,47.1,1.5
vauxhall, Insignia,2019,18495,Manual,100,Diesel,49.6,2.0
vauxhall, Insignia,2018,14998,Manual,37041,Diesel,53.3,2.0
vauxhall, Insignia,2018,16299,Manual,13336,Petrol,50.4,1.5
vauxhall, Insignia,2019,18000,Manual,29982,Diesel,54.3,2.0
vauxhall, Insignia,2019,16248,Manual,2551,Diesel,52.3,1.6
vauxhall, Insignia,2018,15299,Manual,15431,Petrol,47.1,1.5
vauxhall, Insignia,2018,14820,Manual,12331,Petrol,47.1,1.5
vauxhall, Insignia,2019,15598,Manual,77,Petrol,50.4,1.5
vauxhall, Insignia,2018,15490,Automatic,10000,Petrol,47.1,1.5
vauxhall, Insignia,2019,18990,Manual,20,Diesel,49.6,2.0
vauxhall, Insignia,2019,19998,Manual,14067,Diesel,49.6,2.0
vauxhall, Insignia,2014,10990,Automatic,15600,Diesel,53.3,2.0
vauxhall, Insignia,2018,14390,Manual,5871,Petrol,50.4,1.5
vauxhall, Insignia,2018,14000,Manual,14525,Petrol,47.1,1.5
vauxhall, Insignia,2015,8995,Automatic,36911,Diesel,50.4,2.0
vauxhall, Insignia,2018,14999,Manual,21621,Petrol,50.4,1.5
vauxhall, Insignia,2019,16190,Manual,7405,Diesel,61.4,1.6
vauxhall, Insignia,2018,12140,Automatic,38039,Diesel,55.4,1.6
vauxhall, Insignia,2018,14850,Automatic,40511,Diesel,49.6,2.0
vauxhall, Insignia,2018,14400,Manual,15099,Petrol,47.1,1.5
vauxhall, Insignia,2018,14070,Manual,39057,Diesel,53.3,2.0
vauxhall, Insignia,2018,16990,Manual,9000,Diesel,54.3,2.0
vauxhall, Insignia,2017,13490,Manual,29610,Diesel,53.3,2.0
vauxhall, Insignia,2018,12250,Manual,34098,Petrol,47.1,1.5
vauxhall, Insignia,2018,15990,Manual,9210,Petrol,50.4,1.5
vauxhall, Insignia,2018,14499,Manual,12735,Diesel,61.4,1.6
vauxhall, Insignia,2018,14499,Manual,5791,Petrol,50.4,1.5
vauxhall, Insignia,2013,6321,Automatic,90532,Diesel,48.7,2.0
vauxhall, Insignia,2018,14995,Automatic,36972,Diesel,55.4,1.6
vauxhall, Insignia,2019,14559,Manual,10887,Petrol,50.4,1.5
vauxhall, Insignia,2018,14495,Manual,19250,Petrol,47.1,1.5
vauxhall, Insignia,2019,19495,Manual,5000,Diesel,49.6,2.0
vauxhall, Insignia,2018,13950,Manual,6256,Petrol,50.4,1.5
vauxhall, Insignia,2018,15490,Manual,16829,Petrol,47.1,1.5
vauxhall, Insignia,2018,13990,Manual,13468,Petrol,50.4,1.5
vauxhall, Insignia,2018,14590,Manual,16278,Petrol,47.1,1.5
vauxhall, Insignia,2017,12690,Manual,40911,Diesel,53.3,2.0
vauxhall, Insignia,2018,15995,Manual,23658,Diesel,53.3,2.0
vauxhall, Insignia,2019,15800,Manual,9000,Petrol,49.6,1.5
vauxhall, Insignia,2017,12500,Automatic,48500,Diesel,55.4,1.6
vauxhall, Insignia,2019,16995,Manual,7226,Diesel,49.6,2.0
vauxhall, Insignia,2018,13670,Manual,7500,Petrol,47.1,1.5
vauxhall, Insignia,2017,11991,Automatic,40582,Diesel,55.4,1.6
vauxhall, Insignia,2018,15688,Manual,23958,Diesel,53.3,2.0
vauxhall, Insignia,2018,14690,Manual,32151,Diesel,53.3,2.0
vauxhall, Insignia,2017,14295,Automatic,38469,Diesel,51.4,2.0
vauxhall, Insignia,2019,16999,Automatic,15040,Diesel,51.4,2.0
vauxhall, Insignia,2016,7490,Automatic,50177,Diesel,52.3,2.0
vauxhall, Insignia,2019,14988,Manual,17371,Petrol,50.4,1.5
vauxhall, Insignia,2018,12999,Manual,30120,Diesel,61.4,1.6
vauxhall, Insignia,2018,17500,Manual,19882,Diesel,53.3,2.0
vauxhall, Insignia,2018,14499,Manual,30447,Diesel,54.3,2.0
vauxhall, Insignia,2012,4995,Automatic,83300,Diesel,49.6,2.0
vauxhall, Insignia,2016,9200,Manual,22014,Petrol,53.3,1.4
vauxhall, Insignia,2019,17999,Manual,1000,Petrol,47.1,1.5
vauxhall, Insignia,2018,15499,Automatic,33490,Diesel,51.4,2.0
vauxhall, Insignia,2011,3250,Manual,94400,Diesel,52.3,2.0
vauxhall, Insignia,2009,1950,Manual,105000,Diesel,47.1,2.0
vauxhall, Insignia,2011,3450,Manual,61000,Diesel,52.3,2.0
vauxhall, Insignia,2018,14999,Manual,4209,Petrol,47.1,1.5
vauxhall, Insignia,2018,16989,Automatic,27000,Diesel,51.4,2.0
vauxhall, Insignia,2018,14490,Manual,9781,Petrol,47.1,1.5
vauxhall, Insignia,2018,12453,Manual,10875,Petrol,47.1,1.5
vauxhall, Insignia,2017,13995,Manual,17125,Petrol,47.1,1.5
vauxhall, Insignia,2016,7700,Manual,44401,Petrol,50.4,1.4
vauxhall, Insignia,2017,13250,Manual,23282,Petrol,47.1,1.5
vauxhall, Insignia,2018,14220,Manual,36970,Diesel,53.3,2.0
vauxhall, Insignia,2018,12260,Manual,11850,Petrol,47.1,1.5
vauxhall, Insignia,2009,2699,Manual,106000,Diesel,48.7,2.0
vauxhall, Insignia,2010,1925,Manual,138000,Diesel,52.3,2.0
vauxhall, Insignia,2019,19250,Manual,5559,Diesel,51.4,2.0
vauxhall, Insignia,2018,12350,Automatic,38985,Diesel,55.4,1.6
vauxhall, Insignia,2019,24995,Automatic,1942,Diesel,50.4,2.0
vauxhall, Insignia,2018,15975,Automatic,14223,Diesel,51.4,2.0
vauxhall, Insignia,2019,13700,Manual,19642,Diesel,53.3,2.0
vauxhall, Insignia,2017,12000,Manual,49063,Petrol,47.1,1.5
vauxhall, Insignia,2013,9000,Manual,39723,Diesel,60.1,2.0
vauxhall, Insignia,2016,10400,Automatic,24885,Diesel,57.6,1.6
vauxhall, Insignia,2019,19000,Manual,10737,Diesel,49.6,2.0
vauxhall, Insignia,2015,6490,Automatic,83000,Diesel,53.3,2.0
vauxhall, Insignia,2018,11490,Manual,35000,Diesel,54.3,2.0
vauxhall, Insignia,2017,10490,Automatic,44000,Diesel,55.4,1.6
vauxhall, Insignia,2017,12999,Manual,37150,Diesel,54.3,2.0
vauxhall, Insignia,2018,13000,Automatic,34647,Diesel,55.4,1.6
vauxhall, Insignia,2016,8899,Manual,31979,Petrol,50.4,1.4
vauxhall, Insignia,2015,10699,Manual,19615,Diesel,60.1,2.0
vauxhall, Insignia,2018,12750,Automatic,33959,Diesel,51.4,2.0
vauxhall, Insignia,2017,13583,Manual,20763,Diesel,54.3,2.0
vauxhall, Insignia,2015,7980,Automatic,74321,Diesel,52.3,2.0
vauxhall, Insignia,2016,8640,Automatic,67456,Diesel,51.4,2.0
vauxhall, Insignia,2016,10640,Automatic,29640,Diesel,57.6,1.6
vauxhall, Insignia,2018,14989,Automatic,31702,Diesel,51.4,2.0
vauxhall, Insignia,2019,18990,Manual,11112,Diesel,61.4,1.6
vauxhall, Insignia,2017,12645,Manual,10156,Petrol,47.1,1.5
vauxhall, Insignia,2016,6293,Manual,102000,Diesel,60.1,2.0
vauxhall, Insignia,2017,11970,Manual,53299,Diesel,53.3,2.0
vauxhall, Insignia,2015,5991,Automatic,134000,Diesel,50.4,2.0
vauxhall, Insignia,2016,6293,Manual,102000,Diesel,60.1,2.0
vauxhall, Insignia,2018,16495,Manual,20607,Diesel,53.3,2.0
vauxhall, Insignia,2016,7999,Manual,50625,Petrol,50.4,1.4
vauxhall, Insignia,2017,15299,Manual,11867,Diesel,54.3,2.0
vauxhall, Insignia,2011,3888,Automatic,99982,Diesel,47.1,2.0
vauxhall, Insignia,2017,12803,Manual,45265,Diesel,53.3,2.0
vauxhall, Insignia,2017,9995,Manual,19352,Petrol,50.4,1.4
vauxhall, Insignia,2016,9753,Automatic,27375,Diesel,57.6,1.6
vauxhall, Insignia,2016,8899,Manual,25105,Petrol,50.4,1.4
vauxhall, Insignia,2018,12995,Automatic,36285,Diesel,55.4,1.6
vauxhall, Insignia,2018,11500,Automatic,55990,Diesel,55.4,1.6
vauxhall, Insignia,2009,1995,Manual,98561,Diesel,54.7,2.0
vauxhall, Insignia,2017,8500,Automatic,64809,Diesel,57.6,1.6
vauxhall, Insignia,2016,10500,Automatic,43058,Diesel,57.6,1.6
vauxhall, Insignia,2016,9500,Automatic,35469,Diesel,60.1,1.6
vauxhall, Insignia,2017,12200,Automatic,15566,Diesel,54.3,1.6
vauxhall, Insignia,2017,11200,Manual,32818,Petrol,47.1,1.5
vauxhall, Insignia,2016,10000,Manual,27862,Diesel,60.1,2.0
vauxhall, Insignia,2018,14000,Manual,31545,Diesel,54.3,2.0
vauxhall, Insignia,2017,11489,Automatic,39172,Diesel,55.4,1.6
vauxhall, Insignia,2017,14000,Manual,8725,Petrol,47.1,0.0
vauxhall, Insignia,2018,15000,Manual,30619,Diesel,53.3,0.0
vauxhall, Insignia,2017,13000,Manual,36595,Petrol,47.1,0.0
vauxhall, Insignia,2017,12000,Manual,18299,Petrol,47.1,0.0
vauxhall, Insignia,2017,13400,Manual,32000,Diesel,54.3,2.0
vauxhall, Insignia,2015,10500,Automatic,35180,Diesel,50.4,2.0
vauxhall, Insignia,2015,8999,Automatic,55221,Diesel,53.3,2.0
vauxhall, Insignia,2017,13200,Manual,20896,Petrol,47.1,1.5
vauxhall, Insignia,2018,19999,Manual,6000,Diesel,53.3,2.0
vauxhall, Insignia,2016,8450,Manual,32706,Petrol,50.4,1.4
vauxhall, Insignia,2016,9800,Manual,29036,Petrol,50.4,1.4
vauxhall, Insignia,2019,18000,Manual,11840,Diesel,54.3,2.0
vauxhall, Insignia,2012,4495,Automatic,101000,Diesel,49.6,2.0
vauxhall, Insignia,2012,4495,Automatic,101000,Diesel,49.6,2.0
vauxhall, Insignia,2018,12650,Manual,35897,Petrol,50.4,1.5
vauxhall, Insignia,2017,9989,Manual,17750,Petrol,50.4,1.4
vauxhall, Insignia,2014,7995,Manual,39856,Diesel,50.4,2.0
vauxhall, Insignia,2015,8799,Automatic,39074,Diesel,52.3,2.0
vauxhall, Insignia,2013,6799,Automatic,46002,Diesel,49.6,2.0
vauxhall, Insignia,2016,10000,Manual,19380,Petrol,50.4,1.4
vauxhall, Insignia,2018,16000,Manual,6398,Petrol,47.1,1.5
vauxhall, Insignia,2010,1799,Manual,120000,Diesel,48.4,2.0
vauxhall, Insignia,2016,8695,Manual,39460,Petrol,50.4,1.4
vauxhall, Insignia,2019,19499,Manual,1940,Diesel,49.6,2.0
vauxhall, Insignia,2018,18990,Manual,8100,Diesel,49.6,2.0
vauxhall, Insignia,2009,2495,Manual,116000,Diesel,47.1,2.0
vauxhall, Insignia,2017,13499,Manual,12148,Petrol,47.1,1.5
vauxhall, Insignia,2018,14299,Manual,15942,Petrol,47.1,1.5
vauxhall, Insignia,2013,4495,Manual,84000,Diesel,58.9,2.0
vauxhall, Insignia,2011,4695,Manual,76000,Diesel,53.3,2.0
vauxhall, Insignia,2011,3990,Automatic,90847,Diesel,49.6,2.0
vauxhall, Insignia,2013,3495,Manual,135000,Diesel,58.9,2.0
vauxhall, Insignia,2018,14999,Manual,4073,Petrol,47.1,1.5
vauxhall, Insignia,2016,9299,Automatic,35088,Diesel,60.1,1.6
vauxhall, Insignia,2017,14499,Manual,14821,Diesel,60.1,2.0
vauxhall, Insignia,2017,11999,Manual,44800,Diesel,53.3,2.0
vauxhall, Insignia,2017,12299,Manual,27826,Diesel,54.3,2.0
vauxhall, Insignia,2018,14299,Manual,25871,Diesel,54.3,2.0
vauxhall, Insignia,2013,6999,Automatic,60299,Diesel,53.3,2.0
vauxhall, Insignia,2017,11995,Manual,33311,Diesel,60.1,2.0
vauxhall, Insignia,2016,6999,Automatic,71103,Diesel,57.6,1.6
vauxhall, Insignia,2013,5379,Manual,63581,Diesel,58.9,2.0
vauxhall, Insignia,2016,8999,Manual,8554,Petrol,50.4,1.4
vauxhall, Insignia,2017,11678,Manual,59951,Diesel,54.3,2.0
vauxhall, Insignia,2017,12495,Manual,23000,Diesel,54.3,2.0
vauxhall, Insignia,2017,12995,Manual,26000,Diesel,53.3,2.0
vauxhall, Insignia,2017,12695,Manual,17000,Diesel,54.3,2.0
vauxhall, Insignia,2017,12995,Manual,26000,Diesel,53.3,2.0
vauxhall, Insignia,2011,2995,Manual,136000,Diesel,56.5,2.0
vauxhall, Insignia,2018,14495,Manual,35463,Diesel,53.3,2.0
vauxhall, Insignia,2019,17999,Manual,17982,Diesel,54.3,2.0
vauxhall, Insignia,2018,14495,Manual,35901,Diesel,54.3,2.0
vauxhall, Insignia,2018,14299,Manual,35597,Diesel,54.3,2.0
vauxhall, Insignia,2018,15950,Manual,5390,Petrol,47.1,1.5
vauxhall, Insignia,2011,4295,Manual,80701,Diesel,52.3,2.0
vauxhall, Insignia,2018,13690,Manual,19230,Petrol,47.1,1.5
vauxhall, Insignia,2017,14990,Manual,17320,Diesel,54.3,2.0
vauxhall, Insignia,2018,15990,Manual,19144,Diesel,54.3,2.0
vauxhall, Insignia,2017,17490,Automatic,7000,Diesel,49.6,2.0
vauxhall, Insignia,2018,14499,Automatic,7941,Diesel,55.4,1.6
vauxhall, Insignia,2018,14000,Automatic,34820,Diesel,55.4,1.6
vauxhall, Insignia,2018,14499,Automatic,41766,Diesel,49.6,2.0
vauxhall, Insignia,2018,14000,Automatic,33681,Diesel,54.3,1.6
vauxhall, Insignia,2018,14499,Automatic,34715,Diesel,51.4,2.0
vauxhall, Insignia,2018,15199,Automatic,33894,Diesel,51.4,2.0
vauxhall, Insignia,2016,11000,Automatic,15000,Diesel,57.6,1.6
vauxhall, Insignia,2019,21995,Manual,23,Diesel,49.6,2.0
vauxhall, Insignia,2014,7250,Manual,40063,Petrol,54.3,1.4
vauxhall, Insignia,2014,6995,Automatic,72193,Diesel,53.3,2.0
vauxhall, Insignia,2018,16494,Manual,23000,Diesel,53.3,2.0
vauxhall, Insignia,2019,15995,Manual,19196,Diesel,53.3,2.0
vauxhall, Insignia,2019,19494,Manual,11936,Diesel,49.6,2.0
vauxhall, Insignia,2018,15395,Manual,7849,Petrol,47.1,1.5
vauxhall, Insignia,2010,5350,Manual,44500,Diesel,52.3,2.0
vauxhall, Insignia,2018,15995,Automatic,36030,Diesel,49.6,2.0
vauxhall, Insignia,2012,4295,Automatic,90000,Diesel,47.9,2.0
vauxhall, Insignia,2018,18000,Manual,7135,Diesel,53.3,2.0
vauxhall, Insignia,2018,13695,Manual,24600,Diesel,53.3,2.0
vauxhall, Insignia,2011,3000,Manual,94000,Diesel,60.1,2.0
vauxhall, Insignia,2019,16887,Manual,13157,Diesel,54.3,2.0
vauxhall, Insignia,2019,15995,Manual,10412,Petrol,50.4,1.5
vauxhall, Insignia,2017,11700,Manual,30675,Petrol,47.1,1.5
vauxhall, Insignia,2018,14500,Automatic,39440,Diesel,51.4,2.0
vauxhall, Insignia,2015,10995,Automatic,1000,Diesel,53.3,2.0
vauxhall, Insignia,2016,12200,Manual,30418,Diesel,60.1,2.0
vauxhall, Insignia,2016,13995,Automatic,14000,Diesel,49.6,2.0
vauxhall, Insignia,2011,4473,Automatic,81236,Diesel,49.6,2.0
vauxhall, Insignia,2014,6950,Automatic,71970,Diesel,53.3,2.0
vauxhall, Insignia,2016,12995,Automatic,10000,Diesel,57.6,1.6
vauxhall, Insignia,2019,14000,Manual,9756,Petrol,47.1,1.5
vauxhall, Insignia,2017,11618,Automatic,36553,Diesel,55.4,1.6
vauxhall, GTC,2017,10998,Manual,15630,Petrol,47.1,1.4
vauxhall, GTC,2017,11498,Manual,13533,Petrol,47.1,1.4
vauxhall, GTC,2017,11998,Manual,15593,Petrol,47.1,1.4
vauxhall, GTC,2018,12495,Manual,2305,Petrol,47.1,1.4
vauxhall, GTC,2017,10998,Manual,23903,Petrol,47.1,1.4
vauxhall, GTC,2016,9498,Manual,43589,Diesel,60.1,2.0
vauxhall, GTC,2015,8998,Manual,25100,Petrol,47.1,1.4
vauxhall, GTC,2015,8298,Manual,36538,Petrol,47.1,1.4
vauxhall, GTC,2014,7298,Manual,51099,Diesel,60.1,2.0
vauxhall, GTC,2016,8298,Manual,28521,Petrol,47.1,1.4
vauxhall, GTC,2016,9898,Manual,15569,Petrol,47.1,1.4
vauxhall, GTC,2016,5995,Manual,56269,Petrol,47.1,1.4
vauxhall, GTC,2016,7190,Manual,26342,Petrol,47.1,1.4
vauxhall, GTC,2015,7980,Manual,55891,Diesel,60.1,2.0
vauxhall, GTC,2015,6450,Manual,47043,Diesel,60.1,2.0
vauxhall, GTC,2015,6998,Manual,49897,Petrol,47.1,1.4
vauxhall, GTC,2015,7498,Manual,32584,Petrol,47.1,1.4
vauxhall, GTC,2017,8250,Manual,17378,Petrol,47.1,1.4
vauxhall, GTC,2016,6940,Manual,34372,Petrol,47.1,1.4
vauxhall, GTC,2015,7627,Manual,49523,Diesel,60.1,2.0
vauxhall, GTC,2016,8460,Manual,17363,Petrol,47.1,1.4
vauxhall, GTC,2015,9288,Manual,13764,Petrol,47.1,1.4
vauxhall, GTC,2016,8998,Manual,40646,Petrol,47.1,1.4
vauxhall, GTC,2016,7891,Manual,44916,Petrol,47.1,1.4
vauxhall, GTC,2016,10498,Manual,14112,Petrol,47.1,1.4
vauxhall, GTC,2016,7998,Manual,38330,Petrol,47.1,1.4
vauxhall, GTC,2016,9965,Manual,22351,Petrol,47.1,1.4
vauxhall, GTC,2015,5498,Manual,79205,Petrol,47.1,1.4
vauxhall, GTC,2016,5991,Manual,53722,Petrol,47.1,1.4
vauxhall, GTC,2015,7280,Manual,33217,Diesel,60.1,2.0
vauxhall, GTC,2016,8099,Manual,29982,Petrol,47.1,1.4
vauxhall, GTC,2018,9490,Manual,4694,Petrol,47.1,1.4
vauxhall, GTC,2015,7360,Manual,34758,Petrol,47.1,1.4
vauxhall, GTC,2014,6349,Manual,52994,Diesel,60.1,2.0
vauxhall, GTC,2015,7660,Manual,32795,Petrol,47.1,1.4
vauxhall, GTC,2016,10590,Manual,17887,Petrol,47.1,1.4
vauxhall, GTC,2017,11395,Manual,26738,Petrol,47.1,1.4
vauxhall, GTC,2016,7820,Manual,7754,Petrol,47.1,1.4
vauxhall, GTC,2016,7280,Manual,24000,Petrol,47.1,1.4
vauxhall, GTC,2016,8430,Manual,13270,Petrol,47.1,1.4
vauxhall, GTC,2017,11495,Manual,26514,Petrol,47.1,1.4
vauxhall, GTC,2016,7495,Manual,34391,Petrol,47.1,1.4
vauxhall, GTC,2015,6645,Manual,62700,Diesel,60.1,2.0
vauxhall, GTC,2015,7700,Manual,47870,Diesel,60.1,2.0
vauxhall, GTC,2015,9434,Manual,34000,Petrol,47.1,1.4
vauxhall, GTC,2015,6420,Manual,65688,Diesel,60.1,2.0
vauxhall, GTC,2016,7760,Manual,21188,Petrol,47.1,1.4
vauxhall, GTC,2017,11891,Manual,7225,Petrol,47.1,1.4
vauxhall, GTC,2017,10795,Manual,19000,Petrol,47.1,1.4
vauxhall, GTC,2018,13995,Manual,9802,Petrol,47.1,1.4
vauxhall, GTC,2016,7891,Manual,25389,Petrol,47.1,1.4
vauxhall, GTC,2018,13496,Manual,8193,Petrol,47.1,1.4
vauxhall, GTC,2015,8499,Manual,32300,Diesel,60.1,2.0
vauxhall, GTC,2017,10499,Manual,11547,Petrol,47.1,1.4
vauxhall, GTC,2015,7270,Manual,53588,Petrol,47.1,1.4
vauxhall, GTC,2016,9480,Manual,26397,Petrol,47.1,1.4
vauxhall, GTC,2015,8927,Manual,29188,Petrol,47.1,1.4
vauxhall, GTC,2016,6713,Manual,27004,Petrol,47.1,1.4
vauxhall, GTC,2016,7399,Manual,37841,Petrol,47.1,1.4
vauxhall, GTC,2016,9549,Manual,10337,Petrol,47.1,1.4
vauxhall, Combo Life,2019,19995,Manual,2048,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,6950,Diesel,53.3,1.5
vauxhall, Combo Life,2018,14985,Manual,1146,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,7555,Diesel,53.3,1.5
vauxhall, Combo Life,2019,14298,Manual,6797,Diesel,53.3,1.5
vauxhall, Combo Life,2019,14998,Manual,8001,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,9381,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13798,Manual,10543,Diesel,53.3,1.5
vauxhall, Combo Life,2018,14498,Manual,5486,Diesel,53.3,1.5
vauxhall, Combo Life,2019,15990,Manual,17957,Diesel,53.3,1.5
vauxhall, Combo Life,2019,14298,Manual,4960,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13798,Manual,10098,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13498,Manual,8556,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,11685,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,10450,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,6551,Diesel,53.3,1.5
vauxhall, Combo Life,2018,13330,Manual,13658,Diesel,53.3,1.5
vauxhall, Combo Life,2019,16490,Manual,7742,Diesel,53.3,1.5
vauxhall, Combo Life,2019,15990,Manual,9751,Diesel,53.3,1.5
vauxhall, Combo Life,2019,14498,Manual,4538,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13798,Manual,9004,Diesel,53.3,1.5
vauxhall, Combo Life,2019,16130,Automatic,826,Diesel,50.4,1.5
vauxhall, Combo Life,2019,15590,Manual,8125,Diesel,53.3,1.5
vauxhall, Combo Life,2018,12770,Manual,12679,Diesel,53.3,1.5
vauxhall, Combo Life,2018,13500,Manual,10000,Diesel,53.3,1.5
vauxhall, Combo Life,2019,18999,Manual,2859,Diesel,50.4,1.5
vauxhall, Combo Life,2019,15990,Manual,2123,Diesel,50.4,1.5
vauxhall, Combo Life,2019,13798,Manual,9726,Diesel,53.3,1.5
vauxhall, Combo Life,2019,15640,Automatic,2812,Diesel,50.4,1.5
vauxhall, Combo Life,2019,16240,Manual,5012,Diesel,53.3,1.5
vauxhall, Combo Life,2019,16899,Manual,800,Diesel,50.4,1.5
vauxhall, Combo Life,2019,13998,Manual,8087,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,8067,Diesel,53.3,1.5
vauxhall, Combo Life,2019,15000,Manual,4396,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13998,Manual,11438,Diesel,53.3,1.5
vauxhall, Combo Life,2019,16991,Manual,2083,Diesel,53.3,1.5
vauxhall, Combo Life,2019,13498,Manual,12545,Diesel,53.3,1.5
vauxhall, Combo Life,2018,16195,Manual,11017,Diesel,53.3,1.5
vauxhall, Combo Life,2019,19200,Manual,2915,Diesel,53.3,1.5
vauxhall, Combo Life,2019,17999,Automatic,10000,Diesel,50.4,1.5
